DATE,FXRUSD,FXRTWI,FXREUR,FXRJY,FXRUKPS,FXRSF,FXRNZD,FXRCD,FXRHKD,FXRSD,FXRMR,FXRNTD,FXRSKW,FXRIR,FXRCR,FXRSDR,FXRDEM,FXRFRF,FXRESP,FXRITL,FXRNLG,FXRBEF,FXRATS,FXRFIM,FXRPTE,FXRIEP,FXRGRD
15-Jan-1998,0.6514,59.0,,85.11,0.4000,0.9654,1.1243,0.9338,5.0444,1.1347,2.7554,22.02,1008.04,4592,5.3929,0.4869,1.1869,3.9731,,1167.47,1.3373,24.46,,3.6120,,0.4735,
16-Jan-1998,0.6566,60.2,,85.40,0.4035,0.9849,1.1261,0.9430,5.0808,1.1530,2.8099,22.28,1075.18,5696,5.4357,0.4903,1.2047,4.0338,,1184.41,1.3572,24.83,,3.6379,,0.4724,
19-Jan-1998,0.6657,60.5,,85.48,0.4064,0.9969,1.1312,0.9555,5.1522,1.1553,2.7027,22.31,1048.48,5725,5.5113,0.4962,1.2209,4.0897,,1202.09,1.3754,25.17,,3.6977,,0.4772,
20-Jan-1998,0.6637,61.1,,85.84,0.4060,0.9957,1.1376,0.9549,5.1360,1.1655,2.7875,22.33,1094.44,6836,5.4948,0.4947,1.2215,4.0896,,1201.46,1.3765,25.18,,3.6893,,0.4861,
21-Jan-1998,0.6621,61.4,,85.15,0.4068,0.9892,1.1372,0.9539,5.1240,1.1693,2.9166,22.18,1138.81,7548,5.4813,0.4945,1.2173,4.0762,,1195.45,1.3717,25.09,,3.6416,,0.4808,
22-Jan-1998,0.6568,61.1,,83.35,0.4017,0.9648,1.1336,0.9497,5.0823,1.1599,2.9720,22.10,1142.18,8374,5.4373,0.4906,1.1849,3.9748,,1168.55,1.3351,24.47,,3.5828,,0.4758,
23-Jan-1998,0.6580,61.2,,83.62,0.3987,0.9650,1.1374,0.9574,5.0959,1.1614,2.9742,22.40,1154.79,8390,5.4472,0.4874,1.1837,3.9637,,1167.13,1.3338,24.42,,3.5384,,0.4661,
27-Jan-1998,0.6723,61.8,,84.78,0.4050,0.9742,1.1385,0.9746,5.2073,1.1661,2.9917,22.78,1128.46,7715,5.5656,0.4943,1.2010,4.0220,,1186.27,1.3535,24.76,,3.6367,,0.4688,
28-Jan-1998,0.6785,62.0,,85.14,0.4124,0.9818,1.1421,0.9895,5.2502,1.1667,2.9820,23.10,1138.86,6972,5.6170,0.5003,1.2126,4.0618,,1197.28,1.3667,25.01,,3.7254,,0.4863,
29-Jan-1998,0.6739,61.8,,84.43,0.4109,0.9876,1.1453,0.9817,5.2140,1.1702,2.9719,22.91,1132.15,6958,5.5789,0.4986,1.2223,4.0957,,1206.13,1.3781,25.22,,3.7325,,0.4936,
30-Jan-1998,0.6693,61.9,,85.30,0.4094,0.9899,1.1560,0.9804,5.1787,1.1582,2.9349,22.76,1051.14,8366,5.5408,0.4948,1.2276,4.1118,,1211.10,1.3837,25.22,,3.7087,,0.4930,
02-Feb-1998,0.6825,62.3,,86.32,0.4179,1.0104,1.1593,0.9922,5.2805,1.1766,2.8938,22.80,1057.88,7132,5.6501,0.5073,1.2507,4.1906,,1233.38,1.4096,25.78,,3.7519,,0.4845,
03-Feb-1998,0.6844,62.2,,86.35,0.4156,1.0069,1.1622,0.9953,5.2959,1.1672,2.7992,22.67,1076.22,7357,5.6658,0.5093,1.2422,4.1614,,1225.42,1.3999,25.60,,3.7545,,0.4915,
04-Feb-1998,0.6802,61.4,,85.45,0.4140,0.9975,1.1600,0.9836,5.2637,1.1438,2.7004,22.49,1084.24,6258,5.6310,0.5042,1.2349,4.1385,,1219.70,1.3924,25.47,,3.7148,,0.4896,
05-Feb-1998,0.6784,61.1,,83.94,0.4095,0.9847,1.1539,0.9821,5.2484,1.1407,2.7238,22.31,1090.19,6377,5.6164,0.5017,1.2221,4.0935,,1206.57,1.3772,25.20,,3.6761,,0.4846,
06-Feb-1998,0.6753,60.9,,83.85,0.4094,0.9761,1.1538,0.9685,5.2251,1.1213,2.6387,22.22,1065.62,6854,5.5905,0.4964,1.2081,4.0494,,1193.59,1.3617,24.93,,3.7088,,0.4891,
09-Feb-1998,0.6716,60.4,,83.74,0.4092,0.9815,1.1500,0.9617,5.1975,1.1145,2.5756,22.12,1036.61,6347,5.5598,0.4948,1.2156,4.0726,,1201.96,1.3708,25.08,,3.7031,,0.4903,
10-Feb-1998,0.6744,60.4,,83.56,0.4136,0.9873,1.1518,0.9674,5.2205,1.1070,2.5121,22.18,1076.34,5699,5.5830,0.4985,1.2238,4.1010,,1208.76,1.3797,25.23,,3.7014,,0.4837,
11-Feb-1998,0.6823,60.3,,84.37,0.4198,0.9970,1.1557,0.9786,5.2802,1.1046,2.3556,22.30,1092.36,4844,5.6487,0.5044,1.2335,4.1350,,1218.44,1.3901,25.44,,3.7707,,0.4880,
12-Feb-1998,0.6778,60.3,,83.50,0.4152,0.9924,1.1590,0.9752,5.2468,1.1143,2.5384,22.28,1102.78,4745,5.6116,0.5022,1.2331,4.1334,,1217.50,1.3900,25.42,,3.7188,,0.4937,
13-Feb-1998,0.6730,60.8,,84.01,0.4115,0.9796,1.1544,0.9679,5.2100,1.1246,2.6866,22.20,1088.91,6293,5.5721,0.4967,1.2205,4.0900,,1204.50,1.3753,25.17,,3.7123,,0.4930,
16-Feb-1998,0.6666,60.7,,83.93,0.4064,0.9749,1.1547,0.9627,5.1598,1.1222,2.6231,21.93,1090.22,6899,5.5192,0.4940,1.2142,4.0691,,1197.71,1.3678,25.01,,3.6755,,0.4909,
17-Feb-1998,0.6641,60.4,,83.64,0.4052,0.9698,1.1516,0.9600,5.1411,1.1087,2.5535,21.85,1143.25,6375,5.4986,0.4921,1.2057,4.0406,,1189.44,1.3589,24.83,,3.6762,,0.4898,
18-Feb-1998,0.6707,60.8,,84.82,0.4116,0.9883,1.1578,0.9667,5.1932,1.1134,2.5822,22.10,1141.20,6036,5.5533,0.4971,1.2255,4.1084,,1207.49,1.3816,25.22,,3.7080,,0.4894,
19-Feb-1998,0.6727,60.7,,84.85,0.4107,0.9885,1.1535,0.9632,5.2102,1.0941,2.5193,22.02,1144.94,5819,5.5697,0.4995,1.2249,4.1050,,1207.54,1.3806,25.26,,3.7052,,0.4914,
20-Feb-1998,0.6751,61.0,,85.58,0.4127,0.9904,1.1632,0.9605,5.2286,1.1109,2.5519,22.15,1114.25,6076,5.5895,0.5008,1.2271,4.1132,,1209.87,1.3829,25.31,,3.7286,,0.4914,
23-Feb-1998,0.6656,60.5,,85.73,0.4066,0.9814,1.1592,0.9467,5.1564,1.1056,2.5592,21.91,1102.23,6124,5.5106,0.4945,1.2134,4.0695,,1196.72,1.3680,25.01,,3.6320,,0.4888,
24-Feb-1998,0.6654,60.3,,85.22,0.4045,0.9648,1.1586,0.9480,5.1551,1.0956,2.5086,21.83,1103.57,6404,5.5089,0.4951,1.1947,4.0683,,1196.36,1.3467,25.01,,3.6321,,0.4809,
25-Feb-1998,0.6633,59.8,,84.46,0.4021,0.9631,1.1524,0.9439,5.1379,1.0828,2.4741,21.60,1089.80,6248,5.4915,0.4913,1.1915,3.9945,,1175.80,1.3431,24.58,,3.6577,,0.4862,
26-Feb-1998,0.6690,60.5,,85.92,0.4071,0.9821,1.1625,0.9502,5.1819,1.0878,2.4853,21.72,1106.69,6088,5.5387,0.4953,1.2149,4.0733,,1198.95,1.3689,25.05,,3.6842,,0.4858,
27-Feb-1998,0.6745,60.6,,85.85,0.4105,0.9906,1.1619,0.9587,5.2235,1.0890,2.4653,21.60,1103.48,5936,5.5842,0.5015,1.2259,4.1095,,1207.89,1.3817,25.19,,3.7213,,0.4903,
02-Mar-1998,0.6803,60.7,,85.25,0.4106,0.9915,1.1597,0.9689,5.2684,1.1011,2.4661,21.68,1072.15,6029,5.6321,0.5038,1.2264,4.1130,,1209.27,1.3823,25.33,,3.7465,,0.4931,
03-Mar-1998,0.6833,60.9,,85.81,0.4146,1.0021,1.1587,0.9689,5.2911,1.0984,2.4599,21.86,1052.28,6047,5.6570,0.5048,1.2395,4.1560,,1220.54,1.3971,25.56,,3.7534,,0.4968,
04-Mar-1998,0.6784,60.8,,85.17,0.4110,0.9966,1.1575,0.9639,5.2534,1.1051,2.5589,21.78,1066.44,6258,5.6165,0.5026,1.2274,4.1165,,1208.33,1.3834,25.30,,3.7404,,0.4999,
05-Mar-1998,0.6743,60.9,,85.76,0.4093,0.9963,1.1576,0.9585,5.2214,1.1085,2.5826,21.62,1068.09,6642,5.5826,0.4995,1.2244,4.1062,,1204.94,1.3799,25.23,,3.7575,,0.5018,
06-Mar-1998,0.6670,60.9,,84.91,0.4082,0.9950,1.1544,0.9475,5.1656,1.1026,2.6747,21.52,1095.21,7337,5.5222,0.4944,1.2233,4.1008,,1201.90,1.3784,25.21,,3.7071,,0.4982,
09-Mar-1998,0.6663,60.8,,85.37,0.4071,0.9937,1.1520,0.9451,5.1602,1.1027,2.7052,21.55,1086.40,7096,5.5162,0.4961,1.2211,4.0933,,1200.77,1.3760,25.17,,3.6942,,0.4903,
10-Mar-1998,0.6687,60.6,,85.16,0.4087,0.9950,1.1458,0.9440,5.1781,1.0980,2.6397,21.61,1055.54,7088,5.5361,0.4981,1.2228,4.0999,,1202.82,1.3781,25.19,,3.7123,,0.4901,
11-Mar-1998,0.6694,60.6,,85.64,0.4081,0.9984,1.1482,0.9441,5.1840,1.0901,2.6003,21.62,1053.30,6895,5.5420,0.4984,1.2248,4.1070,,1205.56,1.3802,25.26,,3.7192,,0.4922,
12-Mar-1998,0.6667,60.5,,85.90,0.4046,0.9932,1.1501,0.9390,5.1629,1.0867,2.5835,21.59,1042.39,7000,5.5199,0.4975,1.2199,4.0902,,1200.49,1.3753,25.15,,3.7002,,0.4940,
13-Mar-1998,0.6726,60.8,,86.48,0.4058,1.0000,1.1557,0.9480,5.2093,1.0923,2.5761,21.76,1027.73,7045,5.5688,0.5016,1.2294,4.1215,,1209.77,1.3855,25.35,,3.7043,,0.4900,
16-Mar-1998,0.6722,60.4,,86.65,0.4030,0.9941,1.1540,0.9497,5.2062,1.0812,2.5342,21.79,992.17,6722,5.5654,0.5000,1.2240,4.1051,,1205.89,1.3796,25.24,,3.7183,,0.4860,
17-Mar-1998,0.6697,60.1,,86.49,0.4013,0.9908,1.1487,0.9468,5.1872,1.0769,2.5295,21.75,977.09,6797,5.5446,0.4979,1.2162,4.0781,,1198.73,1.3711,25.08,,3.6975,,0.4876,
18-Mar-1998,0.6652,60.0,,86.62,0.3976,0.9851,1.1674,0.9435,5.1541,1.0680,2.4380,21.77,987.16,6835,5.5073,0.4946,1.2106,4.0584,,1192.60,1.3643,24.96,,3.6885,,0.4863,
19-Mar-1998,0.6631,59.9,,86.27,0.3972,0.9893,1.1745,0.9408,5.1375,1.0646,2.4369,21.79,981.72,6847,5.4898,0.4927,1.2122,4.0625,,1193.94,1.3657,24.99,,3.6842,,0.4850,
20-Mar-1998,0.6628,59.8,,86.15,0.3984,0.9904,1.1783,0.9400,5.1358,1.0674,2.4358,21.73,970.31,6761,5.4875,0.4935,1.2136,4.0667,,1194.20,1.3676,25.02,,3.6850,,0.4833,
23-Mar-1998,0.6632,59.4,,86.57,0.3972,0.9926,1.1794,0.9391,5.1383,1.0608,2.3842,21.76,920.52,6300,5.4907,0.4945,1.2132,4.0650,,1193.89,1.3666,25.00,,3.6775,,0.4826,
24-Mar-1998,0.6697,59.7,,86.98,0.3992,0.9968,1.1866,0.9503,5.1887,1.0755,2.3942,21.87,945.28,5785,5.5448,0.4989,1.2224,4.0970,,1203.82,1.3773,25.21,,3.7136,,0.4818,
25-Mar-1998,0.6689,59.6,,87.06,0.3997,0.9972,1.1900,0.9468,5.1830,1.0736,2.4181,21.87,922.08,5585,5.5383,0.4981,1.2233,4.0997,,1204.79,1.3786,25.23,,3.7070,,0.4874,
26-Mar-1998,0.6705,59.8,,86.33,0.4007,1.0019,1.1922,0.9451,5.1954,1.0741,2.4339,21.86,932.00,5833,5.5515,0.4992,1.2255,4.1072,,1208.07,1.3812,25.25,,3.7096,,0.4856,
27-Mar-1998,0.6737,59.8,,86.81,0.3998,1.0024,1.1975,0.9521,5.2198,1.0735,2.4152,21.95,928.36,5676,5.5777,0.5008,1.2266,4.1106,,1209.19,1.3821,25.28,,3.7367,,0.4857,
30-Mar-1998,0.6684,59.6,,87.52,0.3973,1.0009,1.1981,0.9470,5.1776,1.0624,2.3895,21.84,923.73,5732,5.5338,0.4961,1.2214,4.0937,,1203.89,1.3766,25.20,,3.7490,,0.4900,
31-Mar-1998,0.6634,59.6,,87.87,0.3955,1.0094,1.1979,0.9438,5.1404,1.0669,2.4164,21.77,921.13,5672,5.4924,0.4950,1.2253,4.1045,,1208.28,1.3815,25.26,,3.7199,,0.4907,
01-Apr-1998,0.6617,59.6,,88.37,0.3956,1.0072,1.1985,0.9382,5.1272,1.0706,2.4251,21.73,916.79,5658,5.4784,0.4953,1.2233,4.0981,,1205.65,1.3788,25.20,,3.7209,,0.4878,
02-Apr-1998,0.6577,59.4,,87.84,0.3933,1.0086,1.1965,0.9323,5.0968,1.0691,2.4466,21.61,933.61,5623,5.4453,0.4929,1.2195,4.0866,,1202.34,1.3745,25.14,,3.7027,,0.4878,
03-Apr-1998,0.6548,59.4,,88.20,0.3931,1.0027,1.1914,0.9305,5.0748,1.0670,2.4817,21.58,952.08,5599,5.4215,0.4911,1.2137,4.0666,,1197.01,1.3677,25.04,,3.6749,,0.4849,
06-Apr-1998,0.6588,59.7,,88.75,0.3971,1.0032,1.1974,0.9344,5.1054,1.0669,2.4583,21.77,960.53,5600,5.4547,0.4953,1.2148,4.0707,,1198.42,1.3688,25.04,,3.6893,,0.4790,
07-Apr-1998,0.6572,59.4,,87.99,0.3941,1.0030,1.1999,0.9322,5.0926,1.0614,2.4415,21.70,947.03,5586,5.4414,0.4934,1.2069,4.0461,,1191.83,1.3595,24.89,,3.6663,,0.4805,
08-Apr-1998,0.6588,59.4,,87.65,0.3948,1.0034,1.2037,0.9379,5.1054,1.0600,2.4639,21.73,924.30,5616,5.4547,0.4938,1.2086,4.0508,,1193.25,1.3614,24.94,,3.6266,,0.4794,
09-Apr-1998,0.6588,59.0,,86.84,0.3938,0.9947,1.1933,0.9375,5.1056,1.0522,2.4244,21.71,913.76,5369,5.4545,0.4926,1.1962,4.0091,,1181.66,1.3469,24.67,,3.6477,,0.4797,
14-Apr-1998,0.6486,58.0,,84.49,0.3892,0.9793,1.1825,0.9306,5.0263,1.0355,2.3917,21.46,918.42,4929,5.3700,0.4824,1.1824,3.9628,,1167.80,1.3316,24.39,,3.5449,,0.4762,
15-Apr-1998,0.6482,57.7,,83.75,0.3847,0.9660,1.1766,0.9279,5.0232,1.0342,2.4178,21.33,907.16,5072,5.3665,0.4815,1.1663,3.9115,,1153.44,1.3140,24.07,,3.5466,,0.4625,
16-Apr-1998,0.6505,58.2,,85.43,0.3865,0.9751,1.1784,0.9356,5.0409,1.0441,2.4491,21.47,909.07,5171,5.3857,0.4821,1.1742,3.9353,,1160.82,1.3220,24.21,,3.5626,,0.4638,
17-Apr-1998,0.6545,58.5,,86.32,0.3869,0.9840,1.1696,0.9380,5.0710,1.0515,2.4740,21.62,904.19,5285,5.4191,0.4862,1.1817,3.9616,,1167.73,1.3309,24.38,,3.5929,,0.4655,
20-Apr-1998,0.6467,57.9,,85.39,0.3839,0.9691,1.1686,0.9240,5.0110,1.0363,2.4478,21.37,898.27,5221,5.3543,0.4797,1.1688,3.9181,,1154.91,1.3154,24.11,,3.5327,,0.4699,
21-Apr-1998,0.6482,57.8,,85.38,0.3862,0.9680,1.1633,0.9255,5.0236,1.0334,2.4385,21.40,892.90,5097,5.3667,0.4824,1.1651,3.9048,,1151.69,1.3118,24.04,,3.5177,,0.4611,
22-Apr-1998,0.6520,58.0,,85.46,0.3884,0.9634,1.1668,0.9335,5.0523,1.0344,2.4385,21.52,894.22,5069,5.3981,0.4835,1.1625,3.8979,,1149.90,1.3091,23.99,,3.5487,,0.4591,
23-Apr-1998,0.6514,58.0,,84.90,0.3900,0.9676,1.1632,0.9318,5.0482,1.0328,2.4525,21.49,896.33,5195,5.3929,0.4831,1.1689,3.9190,,1155.81,1.3163,24.10,,3.5544,,0.4644,
24-Apr-1998,0.6520,58.0,,84.86,0.3914,0.9712,1.1632,0.9368,5.0530,1.0358,2.4499,21.51,891.81,5176,5.3978,0.4831,1.1731,3.9312,,1159.58,1.3199,24.21,,3.5409,,0.4645,
27-Apr-1998,0.6468,57.8,,85.60,0.3875,0.9665,1.1688,0.9269,5.0126,1.0331,2.4433,21.36,880.62,5167,5.3546,0.4792,1.1599,3.8876,,1145.90,1.3047,23.93,,3.5134,,0.4618,
28-Apr-1998,0.6446,57.5,,85.05,0.3851,0.9596,1.1673,0.9274,4.9950,1.0275,2.4318,21.30,869.57,5173,5.3365,0.4790,1.1534,3.8679,,1139.94,1.2966,23.82,,3.5102,,0.4581,
29-Apr-1998,0.6466,57.8,,85.62,0.3883,0.9656,1.1710,0.9310,5.0106,1.0291,2.4344,21.34,865.47,5260,5.3527,0.4796,1.1614,3.8923,,1147.42,1.3063,23.96,,3.5233,,0.4572,
30-Apr-1998,0.6499,58.0,,85.82,0.3889,0.9721,1.1712,0.9333,5.0341,1.0304,2.4339,21.44,872.17,5232,5.3799,0.4829,1.1656,3.9077,,1151.79,1.3120,24.05,,3.5413,,0.4592,
01-May-1998,0.6543,58.4,,87.01,0.3910,0.9802,1.1768,0.9366,5.0695,1.0369,2.4340,21.59,874.47,5218,5.4162,0.4859,1.1725,3.9300,,1157.23,1.3199,24.20,,3.5398,,0.4624,
04-May-1998,0.6455,57.7,,86.05,0.3874,0.9637,1.1658,0.9253,5.0017,1.0234,2.3767,21.31,872.72,5196,5.3434,0.4797,1.1522,3.8643,,1136.78,1.2975,23.77,,3.4906,,0.4645,
05-May-1998,0.6413,57.2,,85.26,0.3847,0.9564,1.1662,0.9203,4.9690,1.0138,2.3616,21.16,863.83,5130,5.3090,0.4766,1.1427,3.8316,,1127.73,1.2874,23.57,,3.4469,,0.4570,
06-May-1998,0.6416,57.3,,84.76,0.3868,0.9518,1.1651,0.9238,4.9721,1.0227,2.4140,21.18,867.76,5258,5.3112,0.4752,1.1383,3.8170,,1123.28,1.2826,23.49,,3.4410,,0.4526,
07-May-1998,0.6358,57.4,,84.72,0.3827,0.9362,1.1681,0.9149,4.9265,1.0338,2.4923,21.12,883.76,5945,5.2633,0.4706,1.1228,3.7643,,1107.45,1.2649,23.17,,3.4167,,0.4506,
08-May-1998,0.6380,57.4,,84.82,0.3874,0.9391,1.1732,0.9166,4.9444,1.0291,2.4180,21.19,882.67,5694,5.2817,0.4721,1.1282,3.7837,,1112.99,1.2716,23.27,,3.4345,,0.4468,
11-May-1998,0.6335,57.1,,84.10,0.3868,0.9358,1.1721,0.9100,4.9093,1.0279,2.4231,21.04,880.88,5828,5.2446,0.4699,1.1196,3.7522,,1103.72,1.2614,23.09,,3.4207,,0.4487,
12-May-1998,0.6351,57.4,,84.57,0.3886,0.9431,1.1807,0.9100,4.9217,1.0371,2.4261,21.14,882.15,5859,5.2575,0.4713,1.1286,3.7843,,1112.79,1.2719,23.29,,3.4290,,0.4472,
13-May-1998,0.6326,57.4,,84.67,0.3871,0.9356,1.1787,0.9079,4.9004,1.0416,2.4425,21.12,882.79,6199,5.2370,0.4700,1.1232,3.7663,,1107.21,1.2654,23.18,,3.4197,,0.4472,
14-May-1998,0.6270,57.4,,84.16,0.3856,0.9278,1.1790,0.9062,4.8572,1.0393,2.4140,20.95,887.52,7242,5.1909,0.4669,1.1156,3.7406,,1100.04,1.2567,23.00,,3.3891,,0.4479,
15-May-1998,0.6239,57.2,,83.68,0.3822,0.9234,1.1679,0.9029,4.8335,1.0282,2.3483,20.85,899.35,7362,5.1653,0.4647,1.1104,3.7231,,1094.91,1.2512,22.91,,3.3829,,0.4431,
18-May-1998,0.6226,57.4,,84.05,0.3838,0.9239,1.1681,0.9037,4.8247,1.0323,2.3908,20.96,899.35,7658,5.1545,0.4635,1.1102,3.7229,,1094.82,1.2510,22.90,,3.3789,,0.4426,
19-May-1998,0.6259,57.6,,84.92,0.3855,0.9282,1.1690,0.9062,4.8504,1.0284,2.3909,21.14,900.98,7448,5.1820,0.4678,1.1162,3.7429,,1099.99,1.2577,23.03,,3.3918,,0.4422,
20-May-1998,0.6235,57.3,,85.08,0.3836,0.9202,1.1727,0.9035,4.8320,1.0252,2.3849,21.04,889.11,7139,5.1623,0.4656,1.1085,3.7198,,1093.71,1.2499,22.88,,3.3569,,0.4436,
21-May-1998,0.6288,57.5,,85.26,0.3849,0.9277,1.1753,0.9099,4.8729,1.0344,2.3863,21.14,875.60,6948,5.2063,0.4692,1.1117,3.7284,,1096.21,1.2528,22.96,,3.3596,,0.4382,
22-May-1998,0.6307,57.6,,85.67,0.3872,0.9240,1.1778,0.9150,4.8875,1.0337,2.3897,21.17,872.26,7032,5.2219,0.4692,1.1096,3.7219,,1094.49,1.2505,22.88,,3.3691,,0.4396,
25-May-1998,0.6260,57.3,,85.74,0.3840,0.9187,1.1751,0.9080,4.8501,1.0298,2.3866,21.03,871.08,6730,5.1830,0.4657,1.1023,3.6958,,1086.87,1.2420,22.74,,3.3568,,0.4405,
26-May-1998,0.6238,57.2,,85.75,0.3829,0.9187,1.1671,0.9042,4.8331,1.0315,2.3851,21.10,868.64,6768,5.1647,0.4641,1.1004,3.6911,,1084.94,1.2401,22.70,,3.3575,,0.4385,
27-May-1998,0.6203,56.9,,85.50,0.3797,0.9126,1.1664,0.9029,4.8048,1.0281,2.3773,20.98,875.40,6482,5.1358,0.4627,1.0992,3.6866,,1083.83,1.2392,22.68,,3.3631,,0.4385,
28-May-1998,0.6223,57.2,,85.44,0.3812,0.9165,1.1647,0.9046,4.8217,1.0364,2.3959,21.08,873.71,6814,5.1525,0.4636,1.1074,3.7116,,1091.00,1.2476,22.84,,3.3663,,0.4379,
29-May-1998,0.6236,57.5,,86.44,0.3835,0.9192,1.1671,0.9072,4.8320,1.0439,2.4169,21.21,878.65,6969,5.1631,0.4645,1.1097,3.7205,,1093.54,1.2506,22.89,,3.3864,,0.4393,
01-Jun-1998,0.6193,57.3,,86.18,0.3801,0.9183,1.1626,0.9024,4.7987,1.0444,2.4029,21.12,866.87,7091,5.1274,0.4638,1.1039,3.6996,,1087.21,1.2436,22.77,,3.3468,,0.4410,
02-Jun-1998,0.6123,56.9,,85.41,0.3738,0.9050,1.1674,0.8926,4.7452,1.0357,2.4324,21.04,859.36,7195,5.0695,0.4584,1.0911,3.6581,,1075.11,1.2296,22.51,,3.3136,,0.4371,
03-Jun-1998,0.6139,56.7,,84.98,0.3753,0.9073,1.1645,0.8909,4.7571,1.0280,2.4126,21.04,855.93,7060,5.0830,0.4593,1.0908,3.6596,,1075.64,1.2303,22.52,,3.3020,,0.4313,
04-Jun-1998,0.6117,56.6,,84.51,0.3735,0.9015,1.1658,0.8894,4.7403,1.0274,2.4177,20.96,852.71,7080,5.0648,0.4568,1.0808,3.6276,,1065.58,1.2185,22.33,,3.2872,,0.4301,
05-Jun-1998,0.6065,56.2,,84.46,0.3706,0.8909,1.1720,0.8831,4.7001,1.0256,2.4048,20.77,847.89,7005,5.0215,0.4526,1.0724,3.5974,,1056.31,1.2091,22.13,,3.2730,,0.4285,
09-Jun-1998,0.5968,55.7,,83.96,0.3654,0.8814,1.1776,0.8701,4.6244,1.0237,2.3812,20.72,834.62,7012,4.9414,0.4469,1.0603,3.5561,,1044.61,1.1952,21.88,,3.2280,,0.4270,
10-Jun-1998,0.5845,54.9,,82.41,0.3572,0.8631,1.1837,0.8533,4.5299,1.0088,2.3491,20.41,814.50,7365,4.8396,0.4379,1.0415,3.4930,,1026.38,1.1737,21.47,,3.1899,,0.4215,
11-Jun-1998,0.5889,55.6,,83.58,0.3618,0.8753,1.1769,0.8633,4.5633,1.0267,2.3615,20.53,820.63,8245,4.8759,0.4418,1.0590,3.5517,,1043.44,1.1940,21.85,,3.2393,,0.4128,
12-Jun-1998,0.5897,55.9,,84.93,0.3619,0.8818,1.1770,0.8657,4.5701,1.0273,2.3647,20.59,826.46,8108,4.8826,0.4440,1.0662,3.5758,,1050.17,1.2020,22.01,,3.2349,,0.4225,
15-Jun-1998,0.5865,56.0,,85.39,0.3596,0.8807,1.1801,0.8612,4.5407,1.0275,2.3944,20.46,833.71,8463,4.8562,0.4433,1.0612,3.5592,,1045.67,1.1965,21.90,,3.2267,,0.4229,
16-Jun-1998,0.5858,56.0,,85.52,0.3575,0.8817,1.1878,0.8635,4.5376,1.0216,2.3742,20.37,840.04,8699,4.8504,0.4442,1.0576,3.5464,,1042.05,1.1923,21.82,,3.2052,,0.4214,
17-Jun-1998,0.5921,56.4,,84.86,0.3583,0.8855,1.1882,0.8700,4.5853,1.0234,2.3959,20.62,841.23,9770,4.9025,0.4467,1.0636,3.5644,,1046.98,1.1984,21.93,,3.2158,,0.4175,
18-Jun-1998,0.6125,57.2,,83.63,0.3678,0.9126,1.1768,0.8951,4.7428,1.0146,2.4010,20.89,855.36,9769,5.0714,0.4602,1.0934,3.6649,,1077.11,1.2322,22.55,,3.3408,,0.4189,
19-Jun-1998,0.6113,57.1,,83.67,0.3658,0.9143,1.1756,0.8996,4.7333,1.0184,2.4269,20.96,855.51,8894,5.0614,0.4554,1.0960,3.6739,,1079.89,1.2354,22.61,,3.3246,,0.4358,
22-Jun-1998,0.6094,56.9,,83.88,0.3657,0.9125,1.1808,0.8971,4.7172,1.0031,2.4071,20.89,848.74,8745,5.0456,0.4536,1.0922,3.6618,,1075.93,1.2312,22.55,,3.3211,,0.4351,
23-Jun-1998,0.6092,56.9,,83.96,0.3642,0.9122,1.1898,0.8963,4.7177,1.0009,2.4033,20.87,844.05,8955,5.0439,0.4557,1.0928,3.6637,,1076.37,1.2315,22.54,,3.3363,,0.4337,
24-Jun-1998,0.6051,56.9,,85.24,0.3635,0.9114,1.1788,0.8911,4.6859,0.9987,2.3992,20.86,839.42,9046,5.0101,0.4524,1.0923,3.6623,,1076.07,1.2317,22.53,,3.3148,,0.4364,
25-Jun-1998,0.6023,56.5,,84.83,0.3603,0.9063,1.1725,0.8839,4.6642,0.9977,2.3866,20.79,825.90,8884,4.9869,0.4514,1.0817,3.6249,,1065.17,1.2190,22.30,,3.2914,,0.4319,
26-Jun-1998,0.6063,57.2,,86.11,0.3623,0.9178,1.1877,0.8900,4.6979,1.0152,2.4616,21.03,838.97,9095,5.0201,0.4552,1.0898,3.6514,,1073.06,1.2268,22.47,,3.3356,,0.4299,
29-Jun-1998,0.6048,57.2,,85.88,0.3640,0.9239,1.1913,0.8886,4.6866,1.0214,2.4827,20.91,839.92,9087,5.0076,0.4542,1.0956,3.6721,,1079.84,1.2348,22.60,,3.3279,,0.4360,
30-Jun-1998,0.6135,57.9,,86.16,0.3681,0.9341,1.1931,0.9022,4.7538,1.0477,2.5614,21.15,843.72,9126,5.0797,0.4617,1.1096,3.7204,,1093.35,1.2515,22.89,,3.3705,,0.4342,
01-Jul-1998,0.6203,58.1,,85.48,0.3721,0.9445,1.1883,0.9084,4.8060,1.0418,2.5417,21.32,843.92,9103,5.1359,0.4658,1.1206,3.7561,,1103.99,1.2633,23.11,,3.4285,,0.4403,
02-Jul-1998,0.6171,58.0,,85.91,0.3721,0.9419,1.1920,0.9035,4.7812,1.0431,2.5548,21.15,844.50,8917,5.1095,0.4632,1.1226,3.7622,,1105.53,1.2653,23.15,,3.4156,,0.4479,
03-Jul-1998,0.6165,58.0,,86.19,0.3716,0.9458,1.1941,0.9034,4.7765,1.0425,2.5554,21.26,836.59,8970,5.1046,0.4645,1.1220,3.7609,,1104.93,1.2644,23.16,,3.4086,,0.4457,
