DATE,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSARY,FXRSF,FXRSK,FXRPHP,FXRSDR
09-Sep-2014,0.9266,71.90,5.6832,98.45,0.7192,949.07,0.5761,1.1679,55.99,29.74,1.1212,27.74,2.9555,10897,19642,3.4029,2.2936,7.1813,1.0184,10.0323,,0.8677,,40.52,0.6171
10-Sep-2014,0.9158,71.10,5.6147,97.48,0.7084,938.01,0.5679,1.1586,55.71,29.45,1.1117,27.46,2.9324,10793,19420,3.3633,2.2668,7.0977,1.0057,10.0335,,0.8554,,40.17,0.6113
11-Sep-2014,0.9176,71.40,5.6261,98.18,0.7110,950.63,0.5666,1.1598,55.90,29.50,1.1218,27.51,2.9363,10853,19456,3.3699,2.2713,7.1116,1.0066,10.0665,,0.8603,,40.29,0.6116
12-Sep-2014,0.9060,70.50,5.5565,97.15,0.7010,937.94,0.5581,1.1450,55.12,29.16,1.1076,27.19,2.8978,10709,19210,3.3273,2.2426,7.0220,1.0009,9.9720,,0.8477,,39.85,0.6042
15-Sep-2014,0.8996,70.10,5.5262,96.46,0.6940,933.78,0.5537,1.1388,54.91,29.03,1.1054,27.02,2.8963,10694,19076,3.3038,2.2267,6.9727,0.9980,9.9417,,0.8400,,39.65,0.5998
16-Sep-2014,0.9007,70.20,5.5409,96.62,0.6962,933.80,0.5554,1.1382,55.02,29.07,1.1029,27.14,2.9057,10762,19095,3.3078,2.2295,6.9814,0.9967,9.9020,,0.8425,,39.84,0.6006
17-Sep-2014,0.9069,70.60,5.5720,97.27,0.7004,938.60,0.5571,1.1450,55.32,29.24,1.1081,27.34,2.9211,10831,19229,3.3306,2.2448,7.0293,0.9948,9.9012,,0.8470,,40.04,0.6045
18-Sep-2014,0.8968,70.10,5.5098,97.59,0.6970,935.54,0.5498,1.1379,54.74,28.98,1.1051,27.12,2.9056,10793,19017,3.2935,2.2198,6.9514,0.9872,9.8922,,0.8442,,39.97,0.5972
19-Sep-2014,0.8966,70.00,5.5034,97.84,0.6949,936.63,0.5442,1.1362,54.50,28.90,1.1007,27.11,2.9014,10737,19011,3.2928,2.2193,6.9496,0.9820,9.9337,,0.8385,,39.96,0.5987
22-Sep-2014,0.8910,69.60,5.4693,97.00,0.6926,927.22,0.5450,1.1282,54.13,28.70,1.0942,26.92,2.8779,10659,18898,3.2722,2.2109,6.9065,0.9752,9.8746,,0.8362,,39.58,0.5952
23-Sep-2014,0.8916,69.70,5.4734,96.94,0.6939,927.22,0.5444,1.1297,54.28,28.75,1.0967,26.95,2.8950,10681,18906,3.2744,2.2124,6.9111,0.9829,9.9249,,0.8378,,39.74,0.5963
24-Sep-2014,0.8876,69.30,5.4460,96.41,0.6908,923.06,0.5412,1.1244,54.18,28.62,1.0982,26.85,2.8772,10611,18833,3.2597,2.2025,6.8801,0.9831,9.8830,,0.8343,,39.50,0.5924
25-Sep-2014,0.8820,69.10,5.4125,96.29,0.6909,919.66,0.5401,1.1183,53.80,28.44,1.1050,26.71,2.8652,10544,18714,3.2391,2.1886,6.8375,0.9778,9.8458,,0.8347,,39.42,0.5893
26-Sep-2014,0.8757,68.70,5.3724,95.47,0.6873,914.49,0.5371,1.1134,53.91,28.31,1.1093,26.53,2.8570,10533,18582,3.2160,2.1730,6.7921,0.9747,9.8160,,0.8298,,39.27,0.5878
29-Sep-2014,0.8693,68.50,5.3418,95.34,0.6862,916.02,0.5360,1.1088,53.44,28.13,1.1215,26.49,2.8470,10560,18447,3.1925,2.1571,6.7478,0.9715,9.7997,,0.8284,,39.11,0.5830
30-Sep-2014,0.8752,68.90,5.3797,95.73,0.6898,923.55,0.5384,1.1147,53.96,28.35,1.1216,26.65,2.8645,10649,18579,3.2142,2.1717,6.7944,0.9758,9.8548,,0.8325,,39.24,0.5884
01-Oct-2014,0.8693,68.50,5.3370,95.47,0.6887,923.63,0.5366,1.1091,53.67,28.22,1.1169,26.48,2.8522,10605,18460,3.1925,2.1571,6.7499,0.9742,9.8302,,0.8305,,39.07,0.5863
02-Oct-2014,0.8813,69.30,5.4107,95.78,0.6969,935.46,0.5435,1.1204,54.30,28.56,1.1177,26.81,2.8686,10713,18745,3.2366,2.1923,6.8425,0.9774,9.8741,,0.8413,,39.43,0.5944
03-Oct-2014,0.8790,69.10,5.3965,95.75,0.6949,932.95,0.5446,1.1191,54.16,28.53,1.1170,26.72,2.8554,10680,18712,3.2281,2.1866,6.8212,0.9823,9.8499,,0.8399,,39.34,0.5918
07-Oct-2014,0.8760,69.00,5.3781,95.45,0.6940,937.06,0.5457,1.1193,53.80,28.56,1.1218,26.67,2.8588,10683,18646,3.2171,2.1818,6.7929,0.9785,9.8349,,0.8416,,39.21,0.5923
08-Oct-2014,0.8769,69.10,5.3807,95.07,0.6941,941.57,0.5460,1.1224,53.89,28.62,1.1251,26.68,2.8736,10740,18639,3.2204,2.1841,6.8017,0.9803,9.8432,,0.8411,,39.29,0.5916
09-Oct-2014,0.8883,69.70,5.4473,95.83,0.6967,954.17,0.5486,1.1270,54.23,28.82,1.1175,26.98,2.8750,10815,18867,3.2623,2.2125,6.8893,0.9856,9.8033,,0.8443,,39.64,0.5979
10-Oct-2014,0.8772,68.90,5.3782,94.57,0.6907,939.61,0.5441,1.1142,53.63,28.44,1.1150,26.65,2.8496,10702,18614,3.2215,2.1848,6.8048,0.9818,9.7018,,0.8365,,39.24,0.5878
13-Oct-2014,0.8736,68.50,5.3514,93.63,0.6888,932.48,0.5421,1.1107,53.50,28.31,1.1099,26.56,2.8475,10662,18538,3.2083,2.1840,6.7769,0.9784,9.6900,,0.8328,,39.11,0.5878
14-Oct-2014,0.8796,68.90,5.3870,94.26,0.6913,935.54,0.5473,1.1173,53.69,28.53,1.1133,26.75,2.8613,10727,18665,3.2303,2.2018,6.8223,0.9858,9.7003,,0.8358,,39.37,0.5918
15-Oct-2014,0.8721,68.50,5.3440,93.54,0.6900,927.50,0.5485,1.1141,53.57,28.37,1.1128,26.50,2.8574,10665,18523,3.2028,2.1830,6.7644,0.9884,9.6585,,0.8330,,39.15,0.5871
16-Oct-2014,0.8788,68.80,5.3813,93.27,0.6853,933.29,0.5499,1.1175,54.13,28.51,1.0996,26.70,2.8789,10750,18670,3.2274,2.2136,6.8171,0.9901,9.7305,,0.8274,,39.39,0.5920
17-Oct-2014,0.8750,68.50,5.3610,92.96,0.6836,930.48,0.5442,1.1142,53.93,28.40,1.1028,26.61,2.8744,10631,18589,3.2134,2.2040,6.7885,0.9853,9.7171,,0.8254,,39.32,0.5869
20-Oct-2014,0.8774,68.70,5.3750,94.20,0.6878,929.97,0.5447,1.1165,53.78,28.38,1.1034,26.66,2.8695,10569,18645,3.2223,2.2101,6.8064,0.9890,9.7264,,0.8308,,39.33,0.5871
21-Oct-2014,0.8819,68.90,5.3984,93.79,0.6877,929.04,0.5450,1.1187,54.04,28.43,1.1017,26.79,2.8737,10575,18740,3.2388,2.2214,6.8420,0.9932,9.7137,,0.8298,,39.48,0.5910
22-Oct-2014,0.8791,68.80,5.3784,94.04,0.6909,924.68,0.5451,1.1166,53.82,28.42,1.1015,26.71,2.8681,10568,18690,3.2285,2.2144,6.8187,0.9864,9.7075,,0.8338,,39.37,0.5892
23-Oct-2014,0.8763,68.70,5.3622,93.98,0.6933,925.07,0.5458,1.1146,53.70,28.33,1.1153,26.63,2.8681,10549,18630,3.2182,2.2101,6.7973,0.9861,9.6494,,0.8364,,39.28,0.5889
24-Oct-2014,0.8758,68.80,5.3596,94.57,0.6921,926.10,0.5458,1.1180,53.67,28.39,1.1174,26.62,2.8748,10568,18624,3.2164,2.2088,6.7943,0.9826,9.6053,,0.8350,,39.25,0.5893
27-Oct-2014,0.8817,69.10,5.3964,95.20,0.6939,927.78,0.5475,1.1235,53.97,28.56,1.1198,26.79,2.8845,10631,18758,3.2380,2.2237,6.8394,0.9893,9.6474,,0.8374,,39.46,0.5937
28-Oct-2014,0.8817,69.10,5.3907,95.10,0.6939,925.65,0.5466,1.1232,54.10,28.59,1.1161,26.79,2.8889,10719,18745,3.2380,2.2237,6.8397,0.9912,9.6573,,0.8370,,39.49,0.5929
29-Oct-2014,0.8868,69.50,5.4196,95.90,0.6963,928.79,0.5494,1.1285,54.37,28.81,1.1176,26.93,2.8985,10779,18862,3.2568,2.2366,6.8783,0.9898,9.6329,,0.8397,,39.65,0.5960
30-Oct-2014,0.8768,69.00,5.3608,95.62,0.6954,923.42,0.5487,1.1212,53.86,28.55,1.1254,26.64,2.8834,10618,18641,3.2200,2.2113,6.8002,0.9823,9.5922,,0.8388,,39.35,0.5887
31-Oct-2014,0.8805,69.40,5.3803,97.02,0.6995,936.49,0.5508,1.1264,54.07,28.63,1.1232,26.74,2.8946,10650,18719,3.2336,2.2207,6.8285,0.9866,9.5935,,0.8435,,39.47,0.5946
03-Nov-2014,0.8736,69.30,5.3440,98.48,0.6997,937.34,0.5470,1.1247,53.70,28.50,1.1233,26.62,2.8894,10573,18599,3.2083,2.2033,6.7751,0.9859,9.6808,,0.8438,,39.29,0.5909
04-Nov-2014,0.8721,69.20,5.3347,98.99,0.6966,941.21,0.5452,1.1241,53.55,28.49,1.1273,26.59,2.9006,10572,18567,3.2028,2.2023,6.7621,0.9895,9.6345,,0.8402,,39.18,0.5922
05-Nov-2014,0.8733,69.30,5.3373,99.57,0.6954,943.95,0.5452,1.1271,53.60,28.58,1.1166,26.64,2.9133,10578,18588,3.2072,2.2109,6.7696,0.9956,9.6530,,0.8377,,39.20,0.5926
06-Nov-2014,0.8608,68.50,5.2627,98.47,0.6878,935.40,0.5387,1.1126,52.87,28.23,1.1133,26.32,2.8738,10469,18314,3.1613,2.1792,6.6734,0.9804,9.6042,,0.8278,,38.81,0.5858
07-Nov-2014,0.8544,68.30,5.2256,98.65,0.6906,935.23,0.5401,1.1081,52.58,28.11,1.1150,26.17,2.8588,10385,18165,3.1378,2.1630,6.6240,0.9777,9.6291,,0.8317,,38.51,0.5804
10-Nov-2014,0.8671,69.00,5.3018,98.98,0.6947,940.63,0.5453,1.1171,53.30,28.41,1.1132,26.52,2.8861,10531,18463,3.1844,2.1952,6.7221,0.9816,9.7137,,0.8361,,38.92,0.5919
11-Nov-2014,0.8622,68.80,5.2768,99.39,0.6943,942.77,0.5443,1.1146,53.06,28.32,1.1140,26.34,2.8849,10497,18356,3.1664,2.1883,6.6854,0.9815,9.7226,,0.8350,,38.72,0.5863
12-Nov-2014,0.8675,69.20,5.3155,100.30,0.6959,951.99,0.5453,1.1214,53.38,28.50,1.1091,26.56,2.8992,10597,18469,3.1859,2.2018,6.7266,0.9849,9.7416,,0.8373,,38.99,0.5919
13-Nov-2014,0.8701,69.40,5.3315,100.65,0.6992,954.72,0.5516,1.1243,53.55,28.57,1.1047,26.63,2.9022,10623,18542,3.1954,2.2084,6.7471,0.9846,9.7543,,0.8406,,39.04,0.5928
14-Nov-2014,0.8691,69.50,5.3243,100.87,0.6986,955.66,0.5547,1.1247,53.57,28.56,1.1080,26.63,2.9045,10613,18521,3.1918,2.2058,6.7400,0.9894,9.7587,,0.8394,,39.05,0.5926
17-Nov-2014,0.8788,70.10,5.3839,101.77,0.7004,962.20,0.5588,1.1383,54.20,28.82,1.1032,26.95,2.9383,10713,18745,3.2274,2.2305,6.8150,0.9912,9.7325,,0.8415,,39.44,0.6002
18-Nov-2014,0.8721,69.70,5.3401,101.67,0.6992,958.83,0.5571,1.1315,53.92,28.58,1.0984,26.79,2.9237,10600,18645,3.2028,2.2191,6.7629,0.9835,9.6915,,0.8400,,39.18,0.5949
19-Nov-2014,0.8665,69.30,5.3026,101.68,0.6921,958.18,0.5552,1.1274,53.58,28.45,1.1013,26.68,2.9097,10524,18534,3.1822,2.2048,6.7197,0.9820,9.5913,,0.8315,,39.04,0.5906
20-Nov-2014,0.8593,68.90,5.2653,101.80,0.6849,958.94,0.5482,1.1208,53.41,28.24,1.0962,26.56,2.8907,10469,18372,3.1558,2.1865,6.6646,0.9750,9.5189,,0.8230,,38.78,0.5857
21-Nov-2014,0.8633,69.10,5.2857,101.71,0.6877,961.33,0.5500,1.1213,53.40,28.30,1.0949,26.69,2.8990,10505,18436,3.1705,2.1967,6.6957,0.9761,9.4449,,0.8269,,38.87,0.5885
24-Nov-2014,0.8687,69.60,5.3247,102.44,0.7008,967.95,0.5546,1.1290,53.62,28.48,1.0998,26.85,2.9054,10543,18581,3.1903,2.2104,6.7376,0.9754,9.5036,,0.8431,,39.04,0.5942
25-Nov-2014,0.8593,69.00,5.2766,101.36,0.6919,955.93,0.5480,1.1199,53.25,28.19,1.0983,26.56,2.8787,10456,18392,3.1558,2.1865,6.6652,0.9701,9.4798,,0.8322,,38.63,0.5880
26-Nov-2014,0.8535,68.40,5.2362,100.57,0.6842,944.36,0.5437,1.1098,52.77,27.99,1.0919,26.36,2.8571,10385,18256,3.1345,2.1718,6.6188,0.9617,9.3608,,0.8229,,38.35,0.5836
27-Nov-2014,0.8599,68.80,5.2785,100.87,0.6874,945.68,0.5445,1.1158,53.20,28.19,1.0861,26.55,2.8772,10468,18393,3.1580,2.1936,6.6677,0.9682,9.4219,,0.8264,,38.64,0.5872
28-Nov-2014,0.8491,68.20,5.2181,100.43,0.6822,939.57,0.5406,1.1070,52.56,27.88,1.0839,26.29,2.8644,10362,18166,3.1183,2.1716,6.5834,0.9641,9.3541,,0.8200,,38.12,0.5799
01-Dec-2014,0.8453,68.00,5.1950,100.49,0.6787,941.88,0.5413,1.1059,52.54,27.82,1.0803,26.26,2.9040,10372,18102,3.1044,2.1619,6.5545,0.9659,,,0.8168,,37.98,0.5773
02-Dec-2014,0.8504,68.30,5.2294,100.74,0.6822,939.56,0.5408,1.1099,52.69,27.90,1.0800,26.40,2.9109,10440,18190,3.1231,2.1749,6.5950,0.9632,,,0.8208,,38.06,0.5811
03-Dec-2014,0.8407,67.80,5.1701,100.24,0.6789,935.49,0.5374,1.1017,52.06,27.67,1.0793,26.15,2.8916,10335,17974,3.0875,2.1556,6.5194,0.9580,,,0.8172,,37.63,0.5750
04-Dec-2014,0.8398,67.80,5.1651,100.68,0.6824,936.50,0.5355,1.1035,51.98,27.63,1.0829,26.16,2.8952,10345,17947,3.0842,2.1533,6.5110,0.9543,,,0.8212,,37.53,0.5766
05-Dec-2014,0.8371,67.60,5.1509,100.50,0.6763,933.70,0.5353,1.1010,51.77,27.57,1.0782,26.05,2.9052,10296,17868,3.0742,2.1464,6.4888,0.9540,,,0.8133,,37.23,0.5751
08-Dec-2014,0.8277,67.10,5.0952,100.59,0.6737,925.00,0.5320,1.0954,51.25,27.38,1.0827,25.82,2.8994,10225,17662,3.0397,2.1223,6.4158,0.9471,,,0.8102,,36.96,0.5682
09-Dec-2014,0.8241,66.80,5.1095,99.04,0.6693,913.56,0.5269,1.0872,50.99,27.16,1.0797,25.71,2.8765,10176,17599,3.0265,2.1185,6.3884,0.9468,,,0.8045,,36.76,0.5675
10-Dec-2014,0.8321,67.10,5.1418,98.90,0.6714,916.47,0.5307,1.0928,51.53,27.33,1.0798,25.94,2.8915,10262,17769,3.0559,2.1391,6.4507,0.9520,,,0.8069,,37.07,0.5712
11-Dec-2014,0.8323,67.00,5.1366,98.37,0.6687,914.32,0.5298,1.0911,51.71,27.32,1.0671,25.96,2.9035,10271,17778,3.0566,2.1396,6.4515,0.9542,,,0.8045,,37.12,0.5705
12-Dec-2014,0.8274,66.80,5.1257,98.18,0.6674,910.88,0.5262,1.0855,51.65,27.14,1.0608,25.88,2.8918,10295,17682,3.0386,2.1325,6.4147,0.9542,,,0.8017,,36.89,0.5654
15-Dec-2014,0.8236,66.50,5.0994,97.75,0.6621,907.57,0.5241,1.0810,51.52,27.05,1.0633,25.80,2.8793,10433,17625,3.0247,2.1227,6.3854,0.9522,,,0.7952,,36.77,0.5627
16-Dec-2014,0.8223,66.30,5.0953,96.60,0.6603,895.16,0.5255,1.0763,52.11,27.13,1.0624,25.71,2.8723,10443,17601,3.0199,2.1193,6.3751,0.9575,,,0.7930,,36.86,0.5627
17-Dec-2014,0.8158,65.70,5.0523,95.36,0.6531,892.36,0.5188,1.0639,52.04,26.94,1.0540,25.56,2.8471,10383,17448,2.9960,2.1026,6.3256,0.9497,,,0.7843,,36.49,0.5551
18-Dec-2014,0.8140,65.90,5.0584,96.45,0.6594,898.90,0.5221,1.0684,51.50,26.80,1.0551,25.57,2.8287,10222,17420,2.9894,2.0979,6.3127,0.9471,,,0.7919,,36.41,0.5556
19-Dec-2014,0.8185,66.30,5.0957,97.55,0.6665,901.99,0.5228,1.0754,51.61,26.88,1.0503,25.76,2.8459,10264,17508,3.0059,2.1095,6.3467,0.9474,,,0.8030,,36.64,0.5619
22-Dec-2014,0.8161,66.20,5.0801,97.55,0.6667,894.28,0.5216,1.0757,51.56,26.82,1.0532,25.75,2.8457,10156,17448,2.9971,2.1034,6.3290,0.9465,,,0.8021,,36.41,0.5615
23-Dec-2014,0.8118,65.90,5.0529,97.53,0.6636,895.21,0.5207,1.0726,51.40,26.72,1.0495,25.71,2.8389,10116,17377,2.9813,2.0923,6.2977,0.9430,,,0.7984,,36.23,0.5588
24-Dec-2014,0.8112,66.00,5.0537,97.65,0.6664,894.71,0.5228,1.0740,51.44,26.69,1.0498,25.83,2.8368,10116,17356,2.9791,2.0961,6.2945,0.9425,,,0.8012,,36.25,0.5592
29-Dec-2014,0.8137,66.10,5.0628,97.85,0.6671,893.32,0.5222,1.0758,51.79,26.80,1.0464,25.83,2.8451,10100,17413,2.9883,2.1026,6.3144,0.9457,,,0.8026,,36.40,0.5615
30-Dec-2014,0.8130,66.10,5.0617,97.93,0.6696,893.65,0.5239,1.0767,51.82,26.80,1.0449,25.80,2.8467,10134,17390,2.9857,2.1008,6.3071,0.9467,,,0.8056,,36.36,0.5612
31-Dec-2014,0.8202,66.50,5.0859,98.04,0.6746,895.49,0.5271,1.0836,51.96,26.97,1.0462,25.91,2.8666,10202,17548,3.0122,2.1276,6.3620,0.9518,,,0.8112,,36.70,0.5663
02-Jan-2015,0.8127,66.10,5.0450,97.88,0.6743,896.04,0.5227,1.0790,51.48,26.80,1.0489,25.75,2.8538,10163,17382,2.9846,2.1082,6.3029,0.9470,,,0.8107,,36.37,0.5609
05-Jan-2015,0.8061,65.90,5.0147,97.18,0.6750,894.49,0.5273,1.0772,51.07,26.63,1.0558,25.80,2.8540,10213,17255,2.9604,2.0911,6.2526,0.9520,,,0.8113,,36.26,0.5564
06-Jan-2015,0.8126,66.30,5.0519,96.89,0.6801,895.69,0.5325,1.0844,51.51,26.75,1.0518,25.99,2.8880,10283,17406,2.9843,2.1134,6.3016,0.9544,,,0.8172,,36.58,0.5669
07-Jan-2015,0.8074,65.90,5.0143,96.12,0.6799,887.86,0.5333,1.0774,51.20,26.55,1.0415,25.81,2.8735,10278,17319,2.9652,2.0999,6.2613,0.9552,,,0.8166,,36.36,0.5634
08-Jan-2015,0.8108,66.30,5.0450,97.08,0.6858,890.50,0.5375,1.0849,51.17,26.67,1.0407,25.94,2.8942,10316,17384,2.9777,2.1087,6.2879,0.9591,,,0.8238,,36.53,0.5672
09-Jan-2015,0.8138,66.40,5.0544,97.13,0.6894,886.88,0.5392,1.0873,50.76,26.73,1.0385,26.00,2.8918,10282,17399,2.9887,2.1165,6.3106,0.9619,,,0.8279,,36.58,0.5706
12-Jan-2015,0.8244,67.00,5.1112,97.50,0.6955,892.17,0.5437,1.0977,51.24,27.07,1.0501,26.26,2.9299,10363,17609,3.0276,2.1441,6.3923,0.9766,,,0.8354,,36.98,0.5768
13-Jan-2015,0.8172,66.50,5.0699,96.73,0.6904,882.70,0.5389,1.0912,50.76,26.85,1.0507,26.00,2.9264,10297,17439,3.0012,2.1254,6.3363,0.9775,,,0.8293,,36.63,0.5720
14-Jan-2015,0.8099,65.90,5.0177,94.98,0.6872,875.18,0.5340,1.0818,50.32,26.55,1.0495,25.75,2.9116,10202,17287,2.9744,2.1064,6.2799,0.9705,,,0.8252,,36.18,0.5668
15-Jan-2015,0.8204,66.70,5.0839,96.56,0.6968,888.21,0.5385,1.0945,50.75,26.86,1.0616,26.05,2.9329,10352,17511,3.0129,2.1337,6.3617,0.9818,,,0.8368,,36.65,0.5740
16-Jan-2015,0.8238,66.80,5.1136,95.91,0.7082,887.73,0.5427,1.0905,51.05,26.91,1.0513,26.00,2.9373,10366,17584,3.0254,2.1425,6.3859,0.9861,,,0.7176,,36.80,0.5771
19-Jan-2015,0.8218,66.80,5.1079,96.24,0.7111,885.49,0.5428,1.0907,50.70,26.77,1.0545,25.89,2.9281,10356,17545,3.0181,2.1429,6.3707,0.9834,,,0.7136,,36.71,0.5777
20-Jan-2015,0.8175,66.60,5.0828,96.66,0.7061,888.10,0.5425,1.0941,50.53,26.75,1.0583,25.83,2.9385,10325,17458,3.0023,2.1317,6.3378,0.9789,,,0.7191,,36.52,0.5747
21-Jan-2015,0.8212,66.90,5.1045,96.77,0.7100,889.69,0.5418,1.0978,50.61,26.84,1.0719,25.91,2.9740,10294,17541,3.0159,2.1413,6.3668,0.9926,,,0.7169,,36.59,0.5783
22-Jan-2015,0.8071,65.80,5.0131,95.33,0.6958,876.35,0.5333,1.0768,49.71,26.34,1.0710,25.38,2.9120,10065,17248,2.9641,2.1046,6.2574,0.9980,,,0.6959,,35.84,0.5682
23-Jan-2015,0.7987,65.30,4.9723,94.73,0.7041,866.15,0.5328,1.0693,49.07,26.04,1.0659,25.01,2.8753,9957,17052,2.9332,2.0827,6.1918,0.9901,,,0.6965,,35.25,0.5612
27-Jan-2015,0.7941,65.10,4.9646,93.95,0.7061,858.74,0.5260,1.0672,48.76,25.86,1.0686,24.83,2.8647,9910,16950,2.9163,2.0761,6.1562,0.9913,,,0.7164,,35.06,0.5656
28-Jan-2015,0.7991,65.50,4.9919,94.37,0.7048,866.98,0.5269,1.0809,49.11,26.08,1.0730,24.96,2.8943,9995,17065,2.9347,2.0892,6.1949,0.9938,,,0.7227,,35.30,0.5680
29-Jan-2015,0.7869,64.60,4.9177,92.77,0.6982,860.51,0.5198,1.0655,48.39,25.66,1.0743,24.76,2.8604,9856,16800,2.8899,2.0626,6.0998,0.9858,,,0.7170,,34.75,0.5574
30-Jan-2015,0.7781,63.90,4.8638,91.83,0.6869,852.88,0.5162,1.0514,48.09,25.46,1.0687,24.53,2.8194,9812,16597,2.8576,2.0396,6.0318,0.9824,,,0.7172,,34.30,0.5523
02-Feb-2015,0.7769,63.90,4.8629,91.45,0.6869,855.06,0.5150,1.0521,48.04,25.36,1.0697,24.62,2.8194,9869,16583,2.8532,2.0364,6.0241,0.9892,,,0.7188,,34.35,0.5511
03-Feb-2015,0.7659,62.90,4.7922,89.65,0.6758,842.68,0.5100,1.0357,47.28,24.91,1.0627,24.19,2.7795,9673,16344,2.8128,2.0076,5.9392,0.9670,,,0.7095,,33.76,0.5436
04-Feb-2015,0.7820,63.90,4.8861,92.07,0.6816,849.56,0.5156,1.0508,48.19,25.47,1.0539,24.55,2.7769,9853,16676,2.8719,2.0498,6.0638,0.9701,,,0.7237,,34.44,0.5547
05-Feb-2015,0.7769,63.60,4.8584,91.13,0.6842,846.90,0.5110,1.0473,48.06,25.33,1.0530,24.43,2.7728,9824,16593,2.8532,2.0364,6.0235,0.9752,,,0.7172,,34.28,0.5485
06-Feb-2015,0.7830,64.00,4.8865,91.92,0.6827,853.04,0.5107,1.0529,48.37,25.50,1.0541,24.60,2.7800,9881,16694,2.8756,2.0578,6.0701,0.9739,,,0.7228,,34.59,0.5531
09-Feb-2015,0.7761,63.70,4.8505,92.22,0.6847,851.34,0.5087,1.0499,48.19,25.32,1.0533,24.51,2.7629,9816,16560,2.8502,2.0397,6.0173,0.9710,,,0.7177,,34.37,0.5476
10-Feb-2015,0.7826,64.20,4.8867,92.74,0.6906,853.58,0.5136,1.0589,48.51,25.51,1.0533,24.63,2.8017,9896,16685,2.8741,2.0568,6.0679,0.9750,,,0.7224,,34.71,0.5553
11-Feb-2015,0.7769,63.90,4.8500,92.93,0.6864,851.65,0.5096,1.0540,48.30,25.36,1.0475,24.50,2.7953,9869,16575,2.8532,2.0418,6.0241,0.9775,,,0.7205,,34.46,0.5519
12-Feb-2015,0.7648,63.10,4.7776,92.00,0.6761,848.78,0.5024,1.0421,47.72,25.02,1.0430,24.16,2.7743,9809,16321,2.8087,2.0153,5.9306,0.9670,,,0.7109,,33.97,0.5429
13-Feb-2015,0.7783,63.80,4.8577,92.27,0.6809,853.16,0.5049,1.0543,48.38,25.37,1.0440,24.39,2.7836,9933,16601,2.8583,2.0509,6.0353,0.9722,,,0.7223,,34.44,0.5516
16-Feb-2015,0.7791,63.80,4.8663,92.28,0.6825,858.14,0.5048,1.0551,48.41,25.40,1.0374,24.46,2.7845,9926,16618,2.8612,2.0530,6.0426,0.9683,,,0.7241,,34.48,0.5504
17-Feb-2015,0.7799,64.00,4.8775,92.44,0.6866,858.94,0.5072,1.0571,48.48,25.41,1.0368,24.57,2.8018,9949,16635,2.8642,2.0551,6.0500,0.9708,,,0.7270,,34.53,0.5510
18-Feb-2015,0.7827,64.30,4.8956,93.15,0.6863,862.68,0.5097,1.0631,48.72,25.48,1.0375,24.73,2.8118,10025,16695,2.8745,2.0679,6.0717,0.9707,,,0.7323,,34.62,0.5525
19-Feb-2015,0.7794,64.00,4.8750,92.48,0.6828,859.04,0.5046,1.0585,48.59,25.38,1.0314,24.63,2.8214,10010,16625,2.8623,2.0592,6.0469,0.9704,,,0.7338,,34.39,0.5513
20-Feb-2015,0.7810,64.20,4.8850,92.89,0.6873,860.80,0.5062,1.0617,48.61,25.43,1.0366,24.68,2.8272,10037,16659,2.8682,2.0634,6.0581,0.9750,,,0.7416,,34.53,0.5519
23-Feb-2015,0.7834,64.40,4.9000,93.14,0.6882,869.50,0.5093,1.0654,48.73,25.52,1.0415,24.76,2.8500,10038,16710,2.8770,2.0697,6.0767,0.9837,,,0.7390,,34.67,0.5550
24-Feb-2015,0.7773,63.90,4.8619,92.56,0.6855,861.87,0.5033,1.0574,48.40,25.32,1.0399,24.55,2.8197,10004,16603,2.8546,2.0536,6.0292,0.9789,,,0.7383,,34.45,0.5510
25-Feb-2015,0.7886,64.80,4.9358,93.61,0.6949,866.91,0.5096,1.0701,48.94,25.67,1.0453,24.83,2.8579,10164,16848,2.8961,2.0835,6.1156,0.9824,,,0.7497,,34.83,0.5586
26-Feb-2015,0.7857,64.50,4.9182,93.45,0.6909,862.86,0.5053,1.0636,48.69,25.48,1.0375,24.71,2.8269,10110,16790,2.8855,2.0758,6.0932,0.9765,,,0.7459,,34.65,0.5558
27-Feb-2015,0.7792,64.10,4.8852,92.83,0.6950,856.38,0.5047,1.0574,48.17,25.22,1.0330,24.51,2.8149,10027,16640,2.8616,2.0587,6.0432,0.9732,,,0.7416,,34.35,0.5510
02-Mar-2015,0.7768,64.00,4.8729,93.12,0.6949,855.37,0.5044,1.0597,48.02,25.15,1.0322,24.41,2.8190,10083,16587,2.8528,2.0523,6.0246,0.9715,,,0.7419,,34.29,0.5519
03-Mar-2015,0.7826,64.50,4.9096,93.67,0.6989,858.47,0.5088,1.0668,48.46,25.32,1.0374,24.55,2.8346,10135,16712,2.8741,2.0676,6.0691,0.9792,,,0.7482,,34.50,0.5563
04-Mar-2015,0.7812,64.40,4.8993,93.56,0.6994,857.45,0.5089,1.0655,48.30,25.28,1.0346,24.51,2.8408,10131,16685,2.8690,2.0639,6.0585,0.9770,,,0.7517,,34.43,0.5566
